generated_rule_id,rule_order,task,antecedent_types,antecedent_ids,antecedent_names,consequent_type,consequent_id,consequent_name,rule_text,recommended_usage,knowledge_status,llm_rule_confidence,medical_plausibility_score,statistical_strength_score,specificity_score,pseudo_correlation_risk,overactivation_risk,suggested_weight_scale,supporting_evidence_ids,supporting_statistics_summary,medical_rationale,statistical_rationale,conditions_or_limitations,need_human_review,audit_keep,audit_score,medical_consistency_score,statistical_sanity_score,specificity_audit_score,pseudo_correlation_risk_audit,overactivation_risk_audit,recommended_usage_final,knowledge_status_audit,final_weight_adjustment,final_rule_confidence,need_human_review_final,audit_reason,keep,statistical_ratability,statistical_ratiance,medical_ratability,supporting_evidence_summary
rule_token_tcm_diag_2851_15,first_order,tcm_diag,['token'],[2851],['Shuang Ce Shou Zhang Fa Zhen '],tcm_diag,15.0,Shi Chuang,"Ruo Huan Zhe Zhu Su Bao Han 'Shuang Ce Shou Zhang Fa Zhen ',Ze Ti Shi Zhen Duan Wei Shi Chuang",soft_prior,documented,0.8,4,4,4,low,medium,0.72,['first_order_token_tcm_diag_2851_15'],"confidence=1.0, PMI=3.97, lift=53.23, cooccur=14Ci","Shou Zhang Fa Zhen Ke Jian Yu Shi Chuang (Shi Zhen),Shou Bu Shi Zhen Shi Chang Jian Lei Xing",Zhong Deng Tong Ji Guan Lian Qiang Du,"Shou Zhang Fa Zhen Ke Jian Yu Duo Chong Pi Fu Bing,Xu Jie He Sao Yang, Shen Chu Deng Qi Ta Shi Chuang Te Zheng",False,True,4.0,4,4,4,low,medium,soft_prior,documented,0.72,0.7,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_token_tcm_diag_3020_15,first_order,tcm_diag,['token'],[3020],['Quan Shen Ke Jian Hong Se Ban Dian '],tcm_diag,15.0,Shi Chuang,"Ruo Huan Zhe Zhu Su Bao Han 'Quan Shen Ke Jian Hong Se Ban Dian ',Ze Ti Shi Ke Neng Zhen Duan Wei Shi Chuang",soft_prior,documented,0.72,3,4,3,medium,high,0.6,['first_order_token_tcm_diag_3020_15'],"confidence=1.0, PMI=3.97, lift=53.23, cooccur=13Ci","Quan Shen Hong Se Ban Dian Ke Jian Yu Shi Chuang,Dan Te Yi Xing Bu Gao,Ye Ke Jian Yu Duo Chong Pi Fu Bing","Tong Ji Guan Lian Zhong Deng,Dan Zheng Zhuang Miao Shu Guo Yu Kuan Fan","Xu Jie He Sao Yang, Pi Sun Xing Tai, Fen Bu Te Dian Deng Zong He Pan Duan,Quan Shen Hong Ban Ke Jian Yu Duo Chong Ji Bing",True,True,3.0,3,4,2,medium,high,soft_prior,documented,0.6,0.65,True,"Gui Ze He Li Dan Te Yi Xing Jiao Di,Tong Ji Zheng Ju Zhong Deng,Xu Jie He Qi Ta Zheng Zhuang Zong He Pan Duan",True,,,,
rule_token_tcm_diag_2637_2,first_order,tcm_diag,['token'],[2637],['Fu Bu Ma Tong '],tcm_diag,2.0,Bi Zheng Lei Bing,"Ruo Huan Zhe Zhu Su Bao Han 'Fu Bu Ma Tong ',Ze Ti Shi Ke Neng Zhen Duan Wei Bi Zheng Lei Bing",soft_prior,data_driven_empirical,0.65,3,4,3,medium,medium,0.55,['first_order_token_tcm_diag_2637_2'],"confidence=1.0, PMI=2.89, lift=18.00, cooccur=16Ci","Bi Zheng Chuan Tong Shang Zhi Zhi Ti Guan Jie Teng Tong,Fu Bu Ma Tong Gui Ru Bi Zheng Bu Gou Dian Xing,Ke Neng Shi Shu Ju Zhong De Te Shu Mo Shi","Tong Ji Guan Lian Zhong Deng,Dan Yi Xue Luo Ji Guan Lian Du Jiao Ruo","Fu Bu Ma Tong Geng Chang Jian Yu Nei Zang Ji Bing Huo Shen Jing Bing Bian,Gui Ru Bi Zheng Xu Jin Shen,Jian Yi Ren Gong Shen He",True,True,3.0,2,4,2,medium,medium,soft_prior,data_driven_empirical,0.55,0.6,True,"Tong Ji Zheng Ju Jiao Qiang,Dan Yi Xue Luo Ji Guan Lian Du Jiao Ruo,Xu Ren Gong Fu He",True,,,,
rule_token_tcm_diag_3070_2,first_order,tcm_diag,['token'],[3070],['Zuo Xi Guan Jie Nei Ce Ji Ye '],tcm_diag,2.0,Bi Zheng Lei Bing,"Ruo Huan Zhe Jian Cha Fa Xian 'Zuo Xi Guan Jie Nei Ce Ji Ye ',Ze Ti Shi Zhen Duan Wei Bi Zheng Lei Bing",soft_prior,documented,0.82,4,3,4,low,low,0.75,['first_order_token_tcm_diag_3070_2'],"confidence=1.0, PMI=2.89, lift=18.00, cooccur=13Ci","Xi Guan Jie Ji Ye Shi Guan Jie Yan Zheng De Biao Xian,Fu He Bi Zheng (Guan Jie Bing)De Bing Li Gai Bian",Tong Ji Guan Lian Zhong Deng,"Xu Jie He Guan Jie Teng Tong, Zhong Zhang Deng Qi Ta Zheng Zhuang,Ji Ye Ye Ke Jian Yu Wai Shang Deng Qi Ta Yuan Yin",False,True,4.0,4,3,4,low,low,soft_prior,documented,0.75,0.8,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_token_tcm_diag_2523_0,first_order,tcm_diag,['token'],[2523],['Wei Guan Bu Zhang Men '],tcm_diag,0.0,Wei Pi Bing,"Ruo Huan Zhe Zhu Su Bao Han 'Wei Guan Bu Zhang Men ',Ze Zhen Duan Wei Wei Pi Bing",strong_prior,documented,0.9,5,3,5,low,low,0.85,['first_order_token_tcm_diag_2523_0'],"confidence=1.0, PMI=2.64, lift=14.04, cooccur=17Ci","Wei Guan Bu Zhang Men Shi Wei Pi Bing De He Xin Zheng Zhuang,Pi Man Bu Tong Shi Qi Zhu Yao Bing Ji","Tong Ji Guan Lian Zhong Deng,Dan Yi Xue Luo Ji Gao Du Yi Zhi",Wei Pi Bing Zhen Duan Xu Pai Chu Qi Zhi Xing Bing Bian,False,True,5.0,5,3,5,low,low,strong_prior,documented,0.85,0.9,False,"Gui Ze Gao Du He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Gao Du Yi Zhi",True,,,,
rule_token_tcm_diag_2537_1,first_order,tcm_diag,['token'],[2537],['She Mian Bai '],tcm_diag,1.0,Ke Sou,"Ruo Huan Zhe She Zhen Fa Xian 'She Mian Bai ',Ze Ti Shi Ke Neng Zhen Duan Wei Ke Sou",soft_prior,documented,0.68,3,3,3,medium,high,0.55,['first_order_token_tcm_diag_2537_1'],"confidence=1.0, PMI=2.79, lift=16.22, cooccur=17Ci, target_recall=0.0037","She Tai Bai Ke Jian Yu Han Zheng, Tan Shi Zheng Deng,Yu Ke Sou You Yi Ding Guan Lian,Dan Te Yi Xing Bu Gao","Tong Ji Guan Lian Zhong Deng,Dan Mu Biao Zhao Hui Lu Ji Di (0.37%),Shuo Ming She Mian Bai Zai Ke Sou Huan Zhe Zhong Bing Fei Gao Pin Biao Xian","She Tai Bai Ke Jian Yu Duo Chong Ji Bing,Xu Jie He Qi Ta Zheng Zhuang Zong He Pan Duan,Dan Du Shi Yong Jie Zhi You Xian",True,True,3.0,3,3,2,medium,high,soft_prior,documented,0.55,0.6,True,"Gui Ze He Li Dan Te Yi Xing Jiao Di,Tong Ji Zheng Ju Zhong Deng,Xu Jie He Qi Ta Zheng Zhuang Zong He Pan Duan",True,,,,
rule_tcm_diag_001,first_order,tcm_diag,['token'],[3496],['Dui Guang Fan She Ling Min '],tcm_diag,110.0,Yan Bing Lei Zhu Yu,"Ruo Huan Zhe Dui Guang Fan She Ling Min,Ze Ke Neng Zhen Duan Wei Yan Bing Lei Zhu Yu",soft_prior,documented,0.85,5,5,5,low,low,0.85,['first_order_token_tcm_diag_3496_110'],"confidence=1.0, PMI=7.52, lift=1836.95, cooccur=11Ci, jaccard=0.268","Dui Guang Fan She Shi Yan Ke Jian Cha De Ji Ben Xiang Mu,Ling Min De Dui Guang Fan She Ti Shi Yan Bu Shen Jing Gong Neng Zheng Chang,Yu Yan Bing Zhen Liao Zhi Jie Xiang Guan","Ji Gao De liftZhi (1836.95)He PMI(7.52)Xian Shi Qiang Guan Lian,jaccardXi Shu 0.268Biao Ming Jiao Gao De Te Yi Xing",Xu Jie He Qi Ta Yan Ke Zheng Zhuang He Ti Zheng Zong He Pan Duan,False,True,5.0,5,5,5,none,none,hard_prior,documented,0.95,0.95,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_002,first_order,tcm_diag,['token'],[3606],['Jian Bu Li Liang Wu Ji '],tcm_diag,29.0,Jing Zhui Bing,"Ruo Huan Zhe Jian Bu Li Liang Wu Ji,Ze Ke Neng Zhen Duan Wei Jing Zhui Bing",soft_prior,documented,0.7,4,5,4,medium,medium,0.6,['first_order_token_tcm_diag_3606_29'],"confidence=1.0, PMI=4.98, lift=144.84, cooccur=11Ci","Jian Bu Li Liang Wu Ji Biao Shi Ji Li Zheng Chang,Dan Zai Jing Zhui Bing Zhen Liao Zhong Chang Zuo Wei Shen Jing Gong Neng Ping Gu Zhi Biao,Ke Neng Shi Pai Chu Shen Jing Gen Shou Ya De Zheng Ju","Gao liftZhi (144.84)Xian Shi Qiang Guan Lian,Dan Xu Zhu Yi Zhe Ke Neng Shi Ji Lu Xi Guan Dao Zhi De Gong Xian","Ji Li Zheng Chang Bu Neng Pai Chu Jing Zhui Bing,Xu Jie He Jing Bu Zheng Zhuang, Ying Xiang Xue Jian Cha Deng Zong He Pan Duan;Ci Gui Ze Ke Neng Fan Ying De Shi Bing Li Ji Lu Mo Shi Er Fei Zhen Duan Yi Ju",True,True,4.0,5,4,5,none,low,strong_prior,documented,0.85,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_003,first_order,tcm_diag,['token'],[3607],['Fei Bu E Xing Zhong Liu Zhu Hou '],tcm_diag,22.0,Fei Yan,"Ruo Huan Zhe Fei Bu E Xing Zhong Liu Zhu Hou,Ze Zhen Duan Wei Fei Yan",hard_constraint,documented,0.95,5,5,5,very_low,very_low,0.95,['first_order_token_tcm_diag_3607_22'],"confidence=1.0, PMI=4.63, lift=102.89, cooccur=11Ci","Fei Bu E Xing Zhong Liu Zhu Hou Ming Que Zhi Xiang Fei Yan Zhen Duan,Zhe Shi Zhi Jie De Yin Guo Guan Xi",Gao Zhi Xin Du (1.0)He Gao liftZhi (102.89)Zhi Chi Qiang Guan Lian,"Wu,Zhe Shi Ming Que De Zhen Duan Yi Ju",False,False,2.0,3,3,2,medium,medium,soft_prior,documented,0.4,0.45,True,"Gui Ze Te Yi Xing Bu Zu,Tong Ji Zheng Ju Jiao Ruo,Xu Ren Gong Fu He",False,,,,
rule_tcm_diag_004,first_order,tcm_diag,['token'],"[29734, 29775, 40515]","['Ren Shen 14Zhou ', 'Ren Shen Xiang Guan Sheng Li Bian Hua ', 'Chao Shi Hun Zhuo ']",tcm_diag,152.0,E Zu,"Ruo Huan Zhe Chu Yu Ren Shen Zao Qi Qie You Xiang Guan Sheng Li Bian Hua,Ze Ke Neng Zhen Duan Wei E Zu",soft_prior,documented,0.8,5,4,5,low,low,0.75,"['first_order_token_tcm_diag_29734_152', 'first_order_token_tcm_diag_29775_152', 'first_order_token_tcm_diag_40515_152']","confidence=1.0, PMI=10.13, lift=25105.0, cooccur=1Ci x3Tiao Zheng Ju, jaccard=0.333","E Zu Shi Zhong Yi Fu Ke Bing Ming,Zhi Ren Shen Zao Qi Chu Xian De E Xin Ou Tu Deng Zheng Zhuang,Ren Shen 14Zhou Chu Yu E Zu Gao Fa Qi,Fu He Zhong Yi Bian Zheng","Ji Gao De PMI(10.13)He lift(25105.0)Xian Shi Qiang Guan Lian,Dan Yang Ben Liang Xiao (Ge 1Ci)Xu Jin Shen","Xu Jie He E Xin, Ou Tu, Shi Yu Bu Zhen Deng Dian Xing Zheng Zhuang Que Zhen;Yang Ben Liang Jiao Xiao,Xu Geng Duo Shu Ju Yan Zheng",False,True,5.0,5,5,5,none,low,strong_prior,documented,0.85,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_005,first_order,tcm_diag,['token'],"[25096, 26276, 32451, 32452, 42873, 43872, 43896, 53467]","['You Ce Er Kuo You Zhen Zi ', 'Tong Ce Er Kuo Shang Ke Jian Ming Xian ', 'Zuo Er Liu Shui ', 'Zuo Er Shi Run ', 'Nian Ye Yang Xin Sheng Wu ', 'Er Jian Zheng Chang ', 'Er Dao Fen Mi Wu ', 'Gu Mo Bu Qing Xi ']",tcm_diag,177.0,Er Chuang,"Ruo Huan Zhe Chu Xian Er Bu Bing Bian Xiang Guan Zheng Zhuang (Er Kuo Zhen Zi, Er Dao Fen Mi Wu, Er Liu Shui Deng),Ze Ke Neng Zhen Duan Wei Er Chuang",soft_prior,documented,0.75,5,4,4,low,medium,0.7,"['first_order_token_tcm_diag_25096_177', 'first_order_token_tcm_diag_26276_177', 'first_order_token_tcm_diag_32451_177', 'first_order_token_tcm_diag_32452_177', 'first_order_token_tcm_diag_42873_177', 'first_order_token_tcm_diag_43872_177', 'first_order_token_tcm_diag_43896_177', 'first_order_token_tcm_diag_53467_177']","confidence=1.0, PMI=9.84, lift=18828.75, cooccur=1Ci x8Tiao Zheng Ju, jaccard=0.25","Er Chuang Shi Zhong Yi Er Ke Bing Ming,Zhi Er Bu Hua Nong Xing Ji Bing,Er Kuo Zhen Zi, Er Dao Fen Mi Wu, Er Liu Shui Deng Jun Wei Dian Xing Zheng Zhuang","Ji Gao De PMI(9.84)He lift(18828.75)Xian Shi Qiang Guan Lian,Dan Mei Tiao Zheng Ju Yang Ben Liang Jin 1Ci","Xu Zhu Yi 'Er Jian Zheng Chang 'Yu Qi Ta Zheng Zhuang Mao Dun,Ke Neng Shi Bu Tong Bing Cheng Jie Duan;Yang Ben Liang Xiao,Xu Geng Duo Shu Ju Yan Zheng",True,True,5.0,5,5,4,none,low,strong_prior,documented,0.85,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_006,first_order,tcm_diag,['token'],[3412],['Jing Xiang Bu Ya Tong Jian Qing '],tcm_diag,14.0,Jin Gu Bing,"Ruo Huan Zhe Jing Xiang Bu Ya Tong Jian Qing,Ze Ke Neng Zhen Duan Wei Jin Gu Bing",soft_prior,documented,0.65,4,4,3,medium,medium,0.55,['first_order_token_tcm_diag_3412_14'],"confidence=1.0, PMI=3.87, lift=47.94, cooccur=12Ci","Jing Xiang Bu Ya Tong Shi Jin Gu Bing De Chang Jian Zheng Zhuang,Ya Tong Jian Qing Ke Neng Ti Shi Zhi Liao You Xiao Huo Bing Qing Hao Zhuan,Dan Zuo Wei Zhen Duan Yi Ju Jiao Ruo","Gao liftZhi (47.94)Xian Shi Guan Lian,Dan 'Jian Qing 'Tong Chang Shi Liao Xiao Zhi Biao Er Fei Zhen Duan Yi Ju","Zheng Zhuang Jian Qing Geng Duo Fan Ying Zhi Liao Xiao Guo Er Fei Chu Shi Zhen Duan Yi Ju;Xu Jie He Qi Ta Jin Gu Bing Zheng Zhuang Ru Huo Dong Shou Xian, Ji Rou Jiang Ying Deng",True,True,4.0,4,4,3,low,medium,soft_prior,documented,0.5,0.55,False,"Gui Ze He Li Dan Xu Jin Yi Bu Bian Zheng,Tong Ji Zheng Ju Zhong Deng",True,,,,
rule_tcm_diag_007,first_order,tcm_diag,['token'],"[3276, 3292, 3342, 3409]","['Zuo Xi Bu Ma Bi ', 'Shou Nei Zai Ji Li Zheng Chang ', 'Shen Jing Dian Sheng Li Jian Cha Yang Xing ', 'Jing San Zhi Jing Wu Ya Tong ']",tcm_diag,2.0,Bi Zheng Lei Bing,"Ruo Huan Zhe Chu Xian Zhi Ti Ma Bi, Shen Jing Dian Sheng Li Jian Cha Yang Xing Huo Jing Zhui Ya Tong,Ze Ke Neng Zhen Duan Wei Bi Zheng Lei Bing",soft_prior,documented,0.7,4,4,4,low,medium,0.65,"['first_order_token_tcm_diag_3276_2', 'first_order_token_tcm_diag_3292_2', 'first_order_token_tcm_diag_3342_2', 'first_order_token_tcm_diag_3409_2']","confidence=1.0, PMI=2.89, lift=18.00, cooccur=12Ci x4Tiao Zheng Ju","Bi Zheng Shi Zhong Yi Dui Zhi Ti Guan Jie Teng Tong, Ma Mu, Huo Dong Zhang Ai De Zong Cheng,Zhi Ti Ma Bi He Jing Zhui Ya Tong Fu He Bi Zheng Biao Xian,Shen Jing Dian Sheng Li Jian Cha Yang Xing Ti Shi Shen Jing Gong Neng Yi Chang","Zhong Deng Qiang Du De PMI(2.89)He lift(18.00)Xian Shi Guan Lian,Dan 'Shou Nei Zai Ji Li Zheng Chang 'Yu Bi Zheng Dian Xing Biao Xian Bu Wan Quan Yi Zhi","Xu Jie He Teng Tong, Huo Dong Shou Xian Deng Qi Ta Bi Zheng Zheng Zhuang;'Shou Nei Zai Ji Li Zheng Chang 'Ke Neng Shi Pai Chu Xing Zhi Biao Huo Qing Zheng Biao Xian",False,True,5.0,5,5,4,none,low,strong_prior,documented,0.8,0.8,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_008,first_order,tcm_diag,['token'],[3224],['Lao Lei Guo Du '],tcm_diag,7.0,Yao Tong,"Ruo Huan Zhe Lao Lei Guo Du,Ze Ke Neng Zhen Duan Wei Yao Tong",soft_prior,documented,0.6,4,3,2,medium,high,0.45,['first_order_token_tcm_diag_3224_7'],"confidence=1.0, PMI=3.35, lift=28.55, cooccur=12Ci","Lao Lei Guo Du Shi Yao Tong De Chang Jian You Yin,Fu He Zhong Yi 'Lao Shang Yao Tong 'De Bing Yin Li Lun","Zhong Deng Qiang Du De PMI(3.35)He lift(28.55)Xian Shi Guan Lian,Dan Lao Lei Guo Du Ke Dao Zhi Duo Chong Ji Bing,Te Yi Xing Bu Gao","Lao Lei Guo Du Shi You Yin Er Fei Zheng Zhuang,Xu Jie He Yao Bu Teng Tong, Huo Dong Shou Xian Deng Zheng Zhuang Que Zhen;Te Yi Xing Jiao Di,Ke Neng Guo Du Ji Huo",True,True,4.0,5,4,3,low,medium,soft_prior,documented,0.6,0.6,False,"Gui Ze He Li Dan Xu Jin Yi Bu Bian Zheng,Tong Ji Zheng Ju Zhong Deng",True,,,,
rule_tcm_diag_001,first_order,tcm_diag,['token'],"[32535, 32645]","['Zuo Zhi Bu Fen Qie Chu Zhu Hou 14Tian ', 'Zuo Shen Bu Fen Qie Chu Zhu ']",tcm_diag,176.0,Shen Yan,"Ruo Huan Zhe You Zuo Shen Bu Fen Qie Chu Zhu Bing Shi,Ze Zhen Duan Wei Shen Yan",hard_constraint,documented,0.95,5,3,5,very_low,very_low,0.95,"['first_order_token_tcm_diag_32535_176', 'first_order_token_tcm_diag_32645_176']","confidence=1.0, PMI=9.28, lift=10759, cooccur=2Ci","Shen Bu Fen Qie Chu Zhu Shi Shen Yan De Biao Zhun Zhi Liao Shou Duan,Zhu Hou Huan Zhe Ming Que Zhen Duan Wei Shen Yan","Sui Ran Gong Xian Ci Shu Shao,Dan Yi Xue Yin Guo Guan Xi Ming Que",Jin Gua Yong Yu Yi You Shou Zhu Shi De Huan Zhe,False,True,5.0,5,5,5,none,none,hard_prior,documented,0.95,0.95,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_002,first_order,tcm_diag,['token'],[24796],['You Xia Fu Bu Ya Tong Ming Xian '],tcm_diag,175.0,Chang Yong,"Ruo Huan Zhe You Xia Fu Bu Ya Tong Ming Xian,Ze Ke Neng Zhen Duan Wei Chang Yong",soft_prior,documented,0.72,4,3,4,low,medium,0.65,['first_order_token_tcm_diag_24796_175'],"confidence=1.0, PMI=9.28, lift=10759, cooccur=1Ci","You Xia Fu Ya Tong Shi Chang Yong (Lan Wei Yan)De Dian Xing Ti Zheng,Fu He McBurneyDian Ya Tong",Tong Ji Zhi Biao Qiang Dan Yang Ben Liang Ji Xiao,"Xu Jie He Fa Re, Zhuan Yi Xing You Xia Fu Tong Deng Qi Ta Zheng Zhuang Zong He Pan Duan,Dan Yi Ti Zheng Bu Zu Yi Que Zhen",False,True,4.0,5,4,5,none,low,strong_prior,documented,0.85,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_003,first_order,tcm_diag,['token'],[19834],['Xia Zhi Zi Hong '],tcm_diag,183.0,Zi Dian Bing,"Ruo Huan Zhe Xia Zhi Chu Xian Zi Hong Se Gai Bian,Ze Ke Neng Zhen Duan Wei Zi Dian Bing",soft_prior,documented,0.68,4,3,3,medium,medium,0.6,['first_order_token_tcm_diag_19834_183'],"confidence=1.0, PMI=9.28, lift=10759, cooccur=1Ci","Xia Zhi Zi Hong Se Pi Zhen Shi Zi Dian De Dian Xing Biao Xian,Dan Xu Jian Bie Qi Ta Pi Fu Bing Bian",Tong Ji Guan Lian Qiang Dan Yang Ben Liang Bu Zu,"Xu Pai Chu Wai Shang, Jing Mai Qu Zhang Deng Qi Ta Yuan Yin,Xu Jie He Xie Xiao Ban Ji Shu, Ning Xie Gong Neng Deng Jian Cha",True,False,2.0,3,3,2,medium,medium,soft_prior,documented,0.4,0.45,True,"Gui Ze Te Yi Xing Bu Zu,Tong Ji Zheng Ju Jiao Ruo,Xu Ren Gong Fu He",False,,,,
rule_tcm_diag_004,first_order,tcm_diag,['token'],"[42195, 42252, 42253]","['Zhi Chang Xia Duan Nian Mo Long Qi ', 'Zhi Chang Nian Mo:Long Qi ', 'Zhi Chang Nian Mo Zeng Sheng ']",tcm_diag,164.0,Tuo Gang,"Ruo Huan Zhe Zhi Chang Nian Mo Long Qi Huo Zeng Sheng,Ze Ke Neng Zhen Duan Wei Tuo Gang",soft_prior,documented,0.65,4,3,3,medium,medium,0.58,"['first_order_token_tcm_diag_42195_164', 'first_order_token_tcm_diag_42252_164', 'first_order_token_tcm_diag_42253_164']","confidence=1.0, PMI=9.28, lift=10759, cooccur=3Ci","Zhi Chang Nian Mo Long Qi Ke Jian Yu Zhi Chang Tuo Chui,Dan Ye Xu Jian Bie Xi Rou, Zhong Liu Deng Bing Bian",Duo Ge Xiang Guan Te Zheng Gong Tong Zhi Xiang Gai Zhen Duan,"Xu Jie He Pai Bian Shi Shi Fou You Zhong Wu Tuo Chu, Neng Fou Zi Xing Huan Na Deng Lin Chuang Biao Xian,Xu Pai Chu Zhi Chang Xi Rou He Zhong Liu",True,True,5.0,5,5,5,none,low,strong_prior,documented,0.85,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_005,first_order,tcm_diag,['token'],[23508],['Luan Chao Nang Zhong Bing Shi '],tcm_diag,186.0,Yue Jing Qian Hou Zhu Bing,"Ruo Huan Zhe You Luan Chao Nang Zhong Bing Shi,Ze Ke Neng Zhen Duan Wei Yue Jing Qian Hou Zhu Bing",weak_hint,data_driven_empirical,0.45,3,3,2,high,high,0.35,['first_order_token_tcm_diag_23508_186'],"confidence=1.0, PMI=9.28, lift=10759, cooccur=1Ci","Luan Chao Nang Zhong Ke Neng Ying Xiang Yue Jing Zhou Qi He Ban Sui Zheng Zhuang,Dan Guan Lian Jiao Ruo Qie Bu Te Yi","Tong Ji Guan Lian Cun Zai Dan Yang Ben Liang Ji Xiao,Ke Neng Shi Ou Ran Gong Xian","Luan Chao Nang Zhong Yu Yue Jing Qian Hou Zhu Bing De Yin Guo Guan Xi Bu Ming Que,Xu Jie He Ju Ti Yue Jing Zheng Zhuang Pan Duan",True,True,5.0,5,5,4,none,low,strong_prior,documented,0.85,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_001,first_order,tcm_diag,['token'],[2],['Ke Sou '],tcm_diag,1.0,Ke Sou,"Ruo Huan Zhe Zhu Su Bao Han 'Ke Sou ',Ze Ke Neng Zhen Duan Wei Ke Sou Bing",soft_prior,documented,0.85,5,5,5,low,low,0.85,['first_order_token_tcm_diag_2_1'],"confidence=0.26, PMI=1.45, lift=4.27, cooccur=2528Ci, jaccard=0.22","Ke Sou Zheng Zhuang Yu Ke Sou Bing Zhen Duan Zhi Jie Dui Ying,Fu He Zhong Yi Bian Zheng Luo Ji","Gao Gong Xian Pin Ci (2528Ci)He Zhong Deng Tong Ji Qiang Du,Zai Da Yang Ben Zhong Yan Zheng","Xu Jie He Ke Sou Xing Zhi, Ban Sui Zheng Zhuang, She Mai Deng Zong He Pan Duan",False,True,5.0,5,5,5,none,none,hard_prior,documented,0.95,0.95,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_002,first_order,tcm_diag,['token'],[43572],['Jing Qi Se Hei '],tcm_diag,186.0,Yue Jing Qian Hou Zhu Bing,"Ruo Huan Zhe Zhu Su Bao Han 'Jing Qi Se Hei ',Ze Ke Neng Zhen Duan Wei Yue Jing Qian Hou Zhu Bing",soft_prior,documented,0.72,4,2,4,medium,low,0.65,['first_order_token_tcm_diag_43572_186'],"confidence=1.0, PMI=9.28, lift=10759, cooccur=1Ci","Jing Qi Se Hei Shu Yue Jing Yi Chang Biao Xian,Yu Yue Jing Qian Hou Zhu Bing Xiang Guan,Dan Xu Jie He Qi Ta Zheng Zhuang","Tong Ji Zhi Biao Ji Gao Dan Yang Ben Liang Ji Xiao (Jin 1Ci),Cun Zai Guo Ni He Feng Xian","Xu Jie He Yue Jing Zhou Qi, Liang, Zhi, Ban Sui Zheng Zhuang Deng Zong He Pan Duan,Dan Yi Yang Ben Bu Zu Yi Jian Li Qiang Gui Ze",True,True,4.0,5,4,5,none,low,strong_prior,documented,0.85,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_tcm_diag_003,first_order,tcm_diag,['token'],[50385],['Jian He Se Ban Shao Liang Chu Xie De Fen Mi Wu '],tcm_diag,186.0,Yue Jing Qian Hou Zhu Bing,"Ruo Huan Zhe Zhu Su Bao Han 'Jian He Se Ban Shao Liang Chu Xie De Fen Mi Wu ',Ze Ke Neng Zhen Duan Wei Yue Jing Qian Hou Zhu Bing",soft_prior,documented,0.7,4,2,4,medium,low,0.63,['first_order_token_tcm_diag_50385_186'],"confidence=1.0, PMI=9.28, lift=10759, cooccur=1Ci","Yi Chang Yin Dao Fen Mi Wu Yu Yue Jing Qian Hou Zhu Bing Xiang Guan,Dan Ye Ke Neng Shi Qi Ta Fu Ke Ji Bing","Tong Ji Zhi Biao Gao Dan Yang Ben Liang Bu Zu,Xu Geng Duo Shu Ju Yan Zheng","Xu Pai Chu Qi Ta Fu Ke Ji Bing Ru Yan Zheng, Zhong Liu Deng,Jie He Yue Jing Shi Zong He Pan Duan",True,False,2.0,3,3,2,medium,medium,soft_prior,documented,0.4,0.45,True,"Gui Ze Te Yi Xing Bu Zu,Tong Ji Zheng Ju Jiao Ruo,Xu Ren Gong Fu He",False,,,,
